cik,company,ticker,market_cap_usd_billion,gics_sector,gics_sub_industry,headquarters,founded,research,passes
764478,Best Buy,BBY,15.82775296,Consumer Discretionary,Computer & Electronics Retail,"Richfield, Minnesota",1966,"{'screening_result': ""Best Buy is a consumer discretionary retailer. Rising oil prices act as a tax on its customers' disposable income, leading to reduced spending on electronics. Furthermore, the company has reported margin pressure from 'unfavorable supply chain costs' during periods of high logistics inflation [764478_1, 764478_2]."", 'passes': ""Best Buy is a consumer discretionary retailer. Rising oil prices act as a tax on its customers' disposable income, leading to reduced spending on electronics. Furthermore, the company has reported margin pressure from 'unfavorable supply chain costs' during periods of high logistics inflation [764478_1, 764478_2].""}",True
217346,Textron,TXT,14.689462272,Industrials,Aerospace & Defense,"Providence, Rhode Island",1923,"{'screening_result': 'Textron (TXT) is sensitive to energy prices through its Aviation and Industrial segments. Higher material and logistics costs, driven by energy prices, squeeze margins, particularly when the company cannot immediately pass these on to customers in its competitive aviation portfolio (https://seekingalpha.com/article/4799677-textron-current-price-undervalues-stability-of-defense-cash-flows). Segment margins in Aviation have historically compressed during periods of intense cost pressure.', 'passes': 'Textron (TXT) is sensitive to energy prices through its Aviation and Industrial segments. Higher material and logistics costs, driven by energy prices, squeeze margins, particularly when the company cannot immediately pass these on to customers in its competitive aviation portfolio (https://seekingalpha.com/article/4799677-textron-current-price-undervalues-stability-of-defense-cash-flows). Segment margins in Aviation have historically compressed during periods of intense cost pressure.'}",True
1286681,Domino's,DPZ,14.416069632,Consumer Discretionary,Restaurants,"Ann Arbor, Michigan",1960,"{'screening_result': ""Domino's is highly sensitive to fuel prices due to its delivery-heavy model. Higher gas prices increase delivery costs and reduce consumer discretionary spending. Historically, its margins have dipped during commodity and fuel spikes (e.g., 2022)."", 'passes': ""Domino's is highly sensitive to fuel prices due to its delivery-heavy model. Higher gas prices increase delivery costs and reduce consumer discretionary spending. Historically, its margins have dipped during commodity and fuel spikes (e.g., 2022).""}",True
62996,Masco,MAS,13.45580032,Industrials,Building Products,"Livonia, Michigan",1929,"{'screening_result': 'Masco (MAS) manufactures building products. Its annual reports state that rising energy costs increase both production and transportation costs. Because it manufactures and ships heavy items like faucets, cabinets, and paint, fuel costs are a meaningful component of its margin structure. Recent reports highlight margin pressure from commodity and transportation costs. (Sources: SEC filings [https://www.sec.gov/Archives/edgar/data/62996/000006299618000015/mas_20171231x10k.htm], Reuters [https://www.reuters.com/business/masco-misses-quarterly-estimates-weak-plumbing-margins-decoratives-demand-2025-10-29/]).', 'passes': 'Masco (MAS) manufactures building products. Its annual reports state that rising energy costs increase both production and transportation costs. Because it manufactures and ships heavy items like faucets, cabinets, and paint, fuel costs are a meaningful component of its margin structure. Recent reports highlight margin pressure from commodity and transportation costs. (Sources: SEC filings [https://www.sec.gov/Archives/edgar/data/62996/000006299618000015/mas_20171231x10k.htm], Reuters [https://www.reuters.com/business/masco-misses-quarterly-estimates-weak-plumbing-margins-decoratives-demand-2025-10-29/]).'}",True
8818,Avery Dennison,AVY,13.311812608,Materials,Paper & Plastic Packaging Products & Materials,"Mentor, Ohio",1935,"{'screening_result': ""Avery Dennison manufactures pressure-sensitive materials and labels. It uses significant amounts of polymers and chemicals derived from oil, and its manufacturing process is energy-intensive. The company has historically noted that fluctuations in polymer costs and energy prices (electricity and natural gas) impact its EBIT margins. Avery Dennison's own reports state that increased raw material costs, such as fuel and electricity, impact demand and margins [Document ID: 2, 13, 14]."", 'passes': ""Avery Dennison manufactures pressure-sensitive materials and labels. It uses significant amounts of polymers and chemicals derived from oil, and its manufacturing process is energy-intensive. The company has historically noted that fluctuations in polymer costs and energy prices (electricity and natural gas) impact its EBIT margins. Avery Dennison's own reports state that increased raw material costs, such as fuel and electricity, impact demand and margins [Document ID: 2, 13, 14].""}",True
9389,Ball Corporation,BALL,13.17472768,Materials,"Metal, Glass & Plastic Containers","Broomfield, Colorado",1880,"{'screening_result': 'Ball Corporation is a leading producer of aluminum packaging. Aluminum smelting and manufacturing are extremely energy-intensive processes. While the company uses various energy sources, spikes in overall energy prices (often led by oil) significantly increase its cost of goods sold. Additionally, the company faces competitive pressure that can limit its ability to immediately pass through all energy and transportation cost increases to its global beverage and household product customers.', 'passes': 'Ball Corporation is a leading producer of aluminum packaging. Aluminum smelting and manufacturing are extremely energy-intensive processes. While the company uses various energy sources, spikes in overall energy prices (often led by oil) significantly increase its cost of goods sold. Additionally, the company faces competitive pressure that can limit its ability to immediately pass through all energy and transportation cost increases to its global beverage and household product customers.'}",True
21076,Clorox,CLX,12.916501504,Consumer Staples,Household Products,"Oakland, California",1913,"{'screening_result': 'Clorox has a high sensitivity to oil prices due to its reliance on petroleum-derived resin for packaging and high logistics costs. The company has historically reported margin erosion specifically attributed to jumps in oil prices.', 'passes': 'Clorox has a high sensitivity to oil prices due to its reliance on petroleum-derived resin for packaging and high logistics costs. The company has historically reported margin erosion specifically attributed to jumps in oil prices.'}",True
877212,Zebra Technologies,ZBRA,12.835784704,Information Technology,Electronic Equipment & Instruments,"Lincolnshire, Illinois",1969,"{'screening_result': 'Zebra Technologies has historically experienced margin pressure due to rising freight and logistics costs. As a global manufacturer and distributor of electronic equipment, fuel prices directly impact their shipping expenses (Criterion 2). Analyst reports and financial results have cited higher freight rates as a reason for gross margin contraction during periods of supply chain and energy price volatility.', 'passes': 'Zebra Technologies has historically experienced margin pressure due to rising freight and logistics costs. As a global manufacturer and distributor of electronic equipment, fuel prices directly impact their shipping expenses (Criterion 2). Analyst reports and financial results have cited higher freight rates as a reason for gross margin contraction during periods of supply chain and energy price volatility.'}",True
48465,Hormel Foods,HRL,12.699464704,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",1891,"{'screening_result': ""Hormel Foods is a major food processor with a vast distribution network. Recent earnings reports and PESTLE analyses highlight that diesel fuel prices directly impact Hormel's logistics and distribution costs. The company has faced significant margin compression in periods of rising commodity and fuel costs, as it struggles to balance these expenses with the pricing sensitivity of consumer packaged foods. It fits the transportation-dependent and consumer staples cost-pressure profiles."", 'passes': ""Hormel Foods is a major food processor with a vast distribution network. Recent earnings reports and PESTLE analyses highlight that diesel fuel prices directly impact Hormel's logistics and distribution costs. The company has faced significant margin compression in periods of rising commodity and fuel costs, as it struggles to balance these expenses with the pricing sensitivity of consumer packaged foods. It fits the transportation-dependent and consumer staples cost-pressure profiles.""}",True
1316835,Builders FirstSource,BLDR,12.3960832,Industrials,Building Products,"Irving, Texas",1998,"{'screening_result': 'Builders FirstSource manufactures and distributes heavy building materials. This requires significant energy for production (lumber, trusses) and high fuel consumption for its extensive delivery fleet of heavy trucks. Research indicates that higher oil prices can ""erode the profitability"" of the company due to these logistics and energy costs.', 'passes': 'Builders FirstSource manufactures and distributes heavy building materials. This requires significant energy for production (lumber, trusses) and high fuel consumption for its extensive delivery fleet of heavy trucks. Research indicates that higher oil prices can ""erode the profitability"" of the company due to these logistics and energy costs.'}",True
1792044,Viatris,VTRS,12.364343296,Health Care,Pharmaceuticals,"Pittsburgh, Pennsylvania",1961,"{'screening_result': 'Viatris (VTRS) operates in the generic pharmaceutical sector, where manufacturing is energy-intensive. Industry reports indicate that surging energy bills significantly eat into the margins of generic drugmakers because drug prices are often fixed or subject to static pricing, preventing the pass-through of increased production costs (https://www.reuters.com/markets/europe/europes-generic-drugmakers-may-cut-output-due-surging-energy-bills-2022-09-27/). The company has also faced margin compression from inflation in the past.', 'passes': 'Viatris (VTRS) operates in the generic pharmaceutical sector, where manufacturing is energy-intensive. Industry reports indicate that surging energy bills significantly eat into the margins of generic drugmakers because drug prices are often fixed or subject to static pricing, preventing the pass-through of increased production costs (https://www.reuters.com/markets/europe/europes-generic-drugmakers-may-cut-output-due-surging-energy-bills-2022-09-27/). The company has also faced margin compression from inflation in the past.'}",True
1070750,Host Hotels & Resorts,HST,12.210985984,Real Estate,Hotel & Resort REITs,"Bethesda, Maryland",1993,"{'screening_result': 'As a luxury hotel REIT, Host Hotels & Resorts is sensitive to both utility costs and travel demand. Higher oil prices increase heating and cooling costs for properties (oil and gas costs for Host increased 15.8% recently) and reduce consumer discretionary spending on travel, compressing hotel EBITDA margins.', 'passes': 'As a luxury hotel REIT, Host Hotels & Resorts is sensitive to both utility costs and travel demand. Higher oil prices increase heating and cooling costs for properties (oil and gas costs for Host increased 15.8% recently) and reduce consumer discretionary spending on travel, compressing hotel EBITDA margins.'}",True
46080,Hasbro,HAS,11.458518016,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",1923,"{'screening_result': 'Hasbro (HAS) is highly susceptible to oil prices because its products are primarily made of petroleum-derived plastics. Additionally, high ocean freight and inland transportation costs (fueled by oil) directly impact its margins. The company has historically warned that rising oil prices increase the cost of making toys and that high freight costs are a significant headwind to profitability. (Sources: Yahoo Finance [https://finance.yahoo.com/news/how-a-sneaky-rise-in-oil-prices-could-affect-toy-prices-175246609.html], CNN [https://www.cnn.com/2022/02/07/investing/hasbro-earnings], MarketWatch [https://www.marketwatch.com/story/plunging-oil-prices-wont-help-toy-makers-margins-til-next-year]).', 'passes': 'Hasbro (HAS) is highly susceptible to oil prices because its products are primarily made of petroleum-derived plastics. Additionally, high ocean freight and inland transportation costs (fueled by oil) directly impact its margins. The company has historically warned that rising oil prices increase the cost of making toys and that high freight costs are a significant headwind to profitability. (Sources: Yahoo Finance [https://finance.yahoo.com/news/how-a-sneaky-rise-in-oil-prices-could-affect-toy-prices-175246609.html], CNN [https://www.cnn.com/2022/02/07/investing/hasbro-earnings], MarketWatch [https://www.marketwatch.com/story/plunging-oil-prices-wont-help-toy-makers-margins-til-next-year]).'}",True
93556,Stanley Black & Decker,SWK,11.03400448,Industrials,Industrial Machinery & Supplies & Components,"New Britain, Connecticut",1843,"{'screening_result': ""Stanley Black & Decker is an industrial manufacturer of tools and equipment. The company's 10-K filings explicitly state that fluctuations in energy and material prices can 'negatively impact the Company's revenues and profit margin.' As a global manufacturer, it has energy-intensive production processes and a significant logistics footprint that is vulnerable to oil price increases."", 'passes': ""Stanley Black & Decker is an industrial manufacturer of tools and equipment. The company's 10-K filings explicitly state that fluctuations in energy and material prices can 'negatively impact the Company's revenues and profit margin.' As a global manufacturer, it has energy-intensive production processes and a significant logistics footprint that is vulnerable to oil price increases.""}",True
91419,J.M. Smucker Company (The),SJM,10.776127488,Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",1897,"{'screening_result': 'J.M. Smucker (SJM) has identified transportation and diesel fuel costs as major drivers of profitability declines. The company notes that it is frequently limited in its ability to pass these cost increases directly to customers in the competitive consumer staples market (https://www.reuters.com/article/business/corporate-americas-new-dilemma-raising-prices-to-cover-higher-transport-costs-idUSKCN1GA0DS/). Historical earnings reports explicitly link rising freight costs to margin hits.', 'passes': 'J.M. Smucker (SJM) has identified transportation and diesel fuel costs as major drivers of profitability declines. The company notes that it is frequently limited in its ability to pass these cost increases directly to customers in the competitive consumer staples market (https://www.reuters.com/article/business/corporate-americas-new-dilemma-raising-prices-to-cover-higher-transport-costs-idUSKCN1GA0DS/). Historical earnings reports explicitly link rising freight costs to margin hits.'}",True
874761,AES Corporation,AES,9.941209088,Utilities,Independent Power Producers & Energy Traders,"Arlington, Virginia",1981,"{'screening_result': 'AES Corporation is a diversified utility and power generation company. Its SEC filings and annual reports explicitly state that fluctuations in fuel oil prices impact its energy tariff prices. Crucially, there is a ""three-month delay in the pass-through of energy costs,"" which negatively affects margins and cash flow during periods of rising fuel prices before the costs can be recovered. This lag in cost recovery fits the criteria for margin compression when oil prices rise. Source: AES 2022 Annual Report and 10-K filings.', 'passes': 'AES Corporation is a diversified utility and power generation company. Its SEC filings and annual reports explicitly state that fluctuations in fuel oil prices impact its energy tariff prices. Crucially, there is a ""three-month delay in the pass-through of energy costs,"" which negatively affects margins and cash flow during periods of rising fuel prices before the costs can be recovered. This lag in cost recovery fits the criteria for margin compression when oil prices rise. Source: AES 2022 Annual Report and 10-K filings.'}",True
10456,Baxter International,BAX,9.684811776,Health Care,Health Care Equipment,"Deerfield, Illinois",1931,"{'screening_result': 'Baxter International is a medical technology company with extensive manufacturing and a large logistics network for heavy products like IV fluids and dialysis solutions. Historical commentary and earnings reports have explicitly noted that rising oil prices and fuel-driven freight expenses negatively impact their margins.', 'passes': 'Baxter International is a medical technology company with extensive manufacturing and a large logistics network for heavy products like IV fluids and dialysis solutions. Historical commentary and earnings reports have explicitly noted that rising oil prices and fuel-driven freight expenses negatively impact their margins.'}",True
91142,A. O. Smith,AOS,9.242947584,Industrials,Building Products,"Milwaukee, Wisconsin",1916,"{'screening_result': 'A. O. Smith manufactures water heaters and boilers, an energy-intensive process involving metals. It also faces significant logistics costs for shipping heavy appliances. Analysts have noted that rising energy costs and duties lead to margin compression for the company.', 'passes': 'A. O. Smith manufactures water heaters and boilers, an energy-intensive process involving metals. It also faces significant logistics costs for shipping heavy appliances. Analysts have noted that rising energy costs and duties lead to margin compression for the company.'}",True
24545,Molson Coors Beverage Company,TAP,9.195644928,Consumer Staples,Brewers,"Chicago, Illinois","2005 (Molson 1786, Coors 1873)","{'screening_result': 'Molson Coors is a brewer with significant energy requirements for production and heavy reliance on transportation/logistics for distribution. Historical reports (e.g., 2018 10-K) specifically mention that fuel and energy costs significantly impact results and contribute to margin compression when prices rise.', 'passes': 'Molson Coors is a brewer with significant energy requirements for production and heavy reliance on transportation/logistics for distribution. Historical reports (e.g., 2018 10-K) specifically mention that fuel and energy costs significantly impact results and contribute to margin compression when prices rise.'}",True
945841,Pool Corporation,POOL,9.13283584,Consumer Discretionary,Distributors,"Covington, Louisiana",1993,"{'screening_result': 'Pool Corporation is a wholesale distributor of swimming pool supplies. It has a high reliance on transportation for delivery services, making fuel costs a direct impact on its margins. Additionally, pool installation and maintenance are consumer discretionary expenses; high oil prices reduce the disposable income of its customer base. Recent financial reports show that its net profit margin declined from 8.5% to 7.7%, and it has explicitly cited supply chain and logistics costs as factors affecting its profitability.', 'passes': 'Pool Corporation is a wholesale distributor of swimming pool supplies. It has a high reliance on transportation for delivery services, making fuel costs a direct impact on its margins. Additionally, pool installation and maintenance are consumer discretionary expenses; high oil prices reduce the disposable income of its customer base. Recent financial reports show that its net profit margin declined from 8.5% to 7.7%, and it has explicitly cited supply chain and logistics costs as factors affecting its profitability.'}",True
16732,Campbell's Company (The),CPB,8.906995712,Consumer Staples,Packaged Foods & Meats,"Camden, New Jersey",1869,"{'screening_result': ""The Campbell's Company (CPB) is a packaged food manufacturer with high reliance on transportation and petroleum-based packaging. Historical filings and reports state that fluctuations in oil prices affect transportation and distribution costs, and the company has previously reported margin contraction due to fuel and supply chain inflation [37, 40]. Its low pricing power relative to essential staples makes it difficult to fully pass through these costs during spikes [33]."", 'passes': ""The Campbell's Company (CPB) is a packaged food manufacturer with high reliance on transportation and petroleum-based packaging. Historical filings and reports state that fluctuations in oil prices affect transportation and distribution costs, and the company has previously reported margin contraction due to fuel and supply chain inflation [37, 40]. Its low pricing power relative to essential staples makes it difficult to fully pass through these costs during spikes [33].""}",True
1000228,Henry Schein,HSIC,8.691306496,Health Care,Health Care Distributors,"Melville, New York",1932,"{'screening_result': 'Henry Schein is a major distributor of health care products with a massive global logistics and shipping network. The company explicitly identifies increases in fuel and shipping costs as risks to its operating margins in its corporate presentations and SEC filings. As a distributor with lower margins than manufacturers, it is highly sensitive to the transportation costs driven by oil prices, fitting the transportation-dependent criterion.', 'passes': 'Henry Schein is a major distributor of health care products with a massive global logistics and shipping network. The company explicitly identifies increases in fuel and shipping costs as risks to its operating margins in its corporate presentations and SEC filings. As a distributor with lower margins than manufacturers, it is highly sensitive to the transportation costs driven by oil prices, fitting the transportation-dependent criterion.'}",True
1513761,Norwegian Cruise Line Holdings,NCLH,8.390395904,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami-Dade County, Florida[4]",2011 (1966),"{'screening_result': 'Analysis of Norwegian Cruise Line Holdings (NCLH) indicates that fuel prices are a significant and volatile component of operating costs, typically accounting for 10-15% of total expenses. Historical data and analyst reports confirm that a sharp rise in oil prices directly impacts operating margins, as the company is unable to immediately pass through these costs to customers with pre-booked travel. While the company maintains a fuel hedging program (hedging approximately 56% of 2025 consumption), it remains exposed to significant price spikes which have historically led to margin compression. (Sources: Press releases from NCLH [https://www.nclhltd.com/news-media/press-releases/detail/743/norwegian-cruise-line-holdings-reports-third-quarter-2025], SEC filings [https://www.sec.gov/Archives/edgar/data/1513761/000155837024001935/nclh-20231231x10k.htm], and analyst reports [https://nextgeninvestors.substack.com/p/initial-report-norwegian-cruise-line]).', 'passes': 'Analysis of Norwegian Cruise Line Holdings (NCLH) indicates that fuel prices are a significant and volatile component of operating costs, typically accounting for 10-15% of total expenses. Historical data and analyst reports confirm that a sharp rise in oil prices directly impacts operating margins, as the company is unable to immediately pass through these costs to customers with pre-booked travel. While the company maintains a fuel hedging program (hedging approximately 56% of 2025 consumption), it remains exposed to significant price spikes which have historically led to margin compression. (Sources: Press releases from NCLH [https://www.nclhltd.com/news-media/press-releases/detail/743/norwegian-cruise-line-holdings-reports-third-quarter-2025], SEC filings [https://www.sec.gov/Archives/edgar/data/1513761/000155837024001935/nclh-20231231x10k.htm], and analyst reports [https://nextgeninvestors.substack.com/p/initial-report-norwegian-cruise-line]).'}",True
23217,Conagra Brands,CAG,8.237215232,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois",1919,"{'screening_result': 'Conagra Brands (CAG) faces significant margin pressure from rising oil prices due to its extensive logistics network and use of oil-based packaging materials. Its annual reports explicitly list energy, fuel, and packaging materials as volatile costs that can erode profit margins if price increases cannot be passed to consumers [1, 9]. Recent earnings commentary confirms margin pressure from input cost inflation [3].', 'passes': 'Conagra Brands (CAG) faces significant margin pressure from rising oil prices due to its extensive logistics network and use of oil-based packaging materials. Its annual reports explicitly list energy, fuel, and packaging materials as volatile costs that can erode profit margins if price increases cannot be passed to consumers [1, 9]. Recent earnings commentary confirms margin pressure from input cost inflation [3].'}",True
1679273,Lamb Weston,LW,8.228896256,Consumer Staples,Packaged Foods & Meats,"Eagle, Idaho",2016 (1950),"{'screening_result': 'Lamb Weston is a leading producer of frozen potato products. Its operations are highly energy-intensive (frying and processing) and transportation-dependent. Financial reports indicate that rising fuel and energy costs (including oil-derived fuels for transport) directly compress gross and operating margins. Historical performance shows margin strain during periods of high input costs, and the company has noted that these costs are difficult to pass through immediately due to contract structures. Source: Lamb Weston FY26 Q2 Management Remarks and Morningstar analyst reports.', 'passes': 'Lamb Weston is a leading producer of frozen potato products. Its operations are highly energy-intensive (frying and processing) and transportation-dependent. Financial reports indicate that rising fuel and energy costs (including oil-derived fuels for transport) directly compress gross and operating margins. Historical performance shows margin strain during periods of high input costs, and the company has noted that these costs are difficult to pass through immediately due to contract structures. Source: Lamb Weston FY26 Q2 Management Remarks and Morningstar analyst reports.'}",True
1285785,Mosaic Company (The),MOS,7.73840384,Materials,Fertilizers & Agricultural Chemicals,"Tampa, Florida",2004 (1865 / 1909),"{'screening_result': 'Mosaic is a fertilizer producer with energy-intensive mining and manufacturing operations. Higher oil and energy prices significantly increase shipping and production costs, which can squeeze margins if fertilizer prices do not rise at the same pace.', 'passes': 'Mosaic is a fertilizer producer with energy-intensive mining and manufacturing operations. Higher oil and energy prices significantly increase shipping and production costs, which can squeeze margins if fertilizer prices do not rise at the same pace.'}",True
1065696,LKQ Corporation,LKQ,7.507815424,Consumer Discretionary,Distributors,"Nashville, Tennessee",1998,"{'screening_result': 'LKQ Corporation is a distributor of automotive parts with extensive logistics and delivery operations. It has explicitly cited higher fuel costs as a factor that increases distribution expenses and pressures margins. While it attempts to pass costs through, historical data shows its distribution costs rising as a percentage of revenue during periods of high fuel prices.', 'passes': 'LKQ Corporation is a distributor of automotive parts with extensive logistics and delivery operations. It has explicitly cited higher fuel costs as a factor that increases distribution expenses and pressures margins. While it attempts to pass costs through, historical data shows its distribution costs rising as a percentage of revenue during periods of high fuel prices.'}",True
851968,Mohawk Industries,MHK,7.11969536,Consumer Discretionary,Home Furnishings,"Calhoun, Georgia",1878,"{'screening_result': 'Mohawk Industries is a leading flooring manufacturer. Its production processes for carpets and tiles are highly energy-intensive, and it relies heavily on oil-derived raw materials like polymers and chemicals. The company has historically reported margin compression during periods of high input costs, specifically citing energy and chemical inflation as headwinds to its gross margins [Document ID: 12, 16]. Additionally, its products are consumer discretionary, making it sensitive to reduced spending when energy costs rise.', 'passes': 'Mohawk Industries is a leading flooring manufacturer. Its production processes for carpets and tiles are highly energy-intensive, and it relies heavily on oil-derived raw materials like polymers and chemicals. The company has historically reported margin compression during periods of high input costs, specifically citing energy and chemical inflation as headwinds to its gross margins [Document ID: 12, 16]. Additionally, its products are consumer discretionary, making it sensitive to reduced spending when energy costs rise.'}",True
77476,PepsiCo,PEP,203.458576384,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Purchase, New York",1898,"{'screening_result': 'PepsiCo is a consumer staples giant with massive global logistics and packaging requirements. Oil prices impact the company through transportation/fuel costs and petroleum-based packaging materials (PET for bottles). While PepsiCo has significant pricing power, recent reports indicate that higher supply chain and commodity costs have put pressure on operating margins, and volume declines suggest limits to further price increases [77476_1, 77476_2].', 'passes': ""PepsiCo's 2022 10-K reports that operating margin fell by 0.7 percentage points due to higher commodity costs, including energy and petroleum-based PET packaging. The company explicitly states it may be unable to increase prices enough to fully offset these costs without losing volume [b3c144].""}",True
1418135,Keurig Dr Pepper,KDP,38.216941568,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Burlington, Massachusetts",1981,"{'screening_result': 'Keurig Dr Pepper (KDP) faces margin pressure from higher fuel and packaging costs (particularly petroleum-derived plastics). However, the company is often cited as having strong pricing power and productivity initiatives that can offset these costs. While it is a ""maybe"" candidate, its margins are more heavily influenced by coffee commodity prices and one-off items. (Sources: Simply Wall St [https://simplywall.st/stocks/us/food-beverage-tobacco/nasdaq-kdp/keurig-dr-pepper/news/keurig-dr-pepper-kdp-787-million-one-off-loss-challenges-mar], SEC filings [https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/kdp-20221231.htm]).', 'passes': ""Keurig Dr Pepper (KDP) meets all criteria. It is a large-cap company (~$38 billion market cap) with high exposure to energy-related costs through its large distribution fleet and petroleum-derived packaging (PET bottles/pods) [404c52]. Historical evidence shows significant margin compression during oil price spikes; in 2022, its gross margin fell by 290 basis points (to 52.1%) as broad-based inflation in fuel, logistics, and packaging outpaced its 10.6% price realization [404c52]. Unlike some peers, KDP's pricing actions were insufficient to fully offset these energy-driven costs, leading to a documented negative impact on profitability [404c52].""}",True
1001250,Estée Lauder Companies (The),EL,35.90629376,Consumer Staples,Personal Care Products,"New York City, New York",1946,"{'screening_result': 'Estee Lauder is sensitive to oil-derived costs (resin/packaging) and transportation. While it has premium pricing power, global macroeconomic challenges and logistics costs exert pressure on its margins during high-cost periods.', 'passes': 'Estée Lauder is sensitive to oil-derived costs such as petroleum-based resin for packaging and transportation [0c970e]. Despite its premium pricing power, global logistics costs and raw material inflation have historically depressed its margins, as seen in fiscal 2022 results [dbdb1471-1d48-5128-9222-5b5ada588e58 research].'}",True
29905,Dover Corporation,DOV,25.713483776,Industrials,Industrial Machinery & Supplies & Components,"Downers Grove, Illinois",1955,"{'screening_result': 'Dover Corporation is a diversified industrial manufacturer. Its Clean Energy & Fueling segment, as well as its other energy-intensive manufacturing units, are sensitive to fluctuations in global energy prices. Higher crude oil prices have been noted to potentially ""squeeze margins"" despite robust activity in the upstream sector. The company\'s diversified nature includes energy-intensive manufacturing that suffers when input costs rise. Source: PESTLE and analyst analysis of Dover\'s energy price sensitivity.', 'passes': ""Dover Corporation's energy-intensive manufacturing units are sensitive to fluctuations in global energy prices. Higher crude oil prices have been noted to 'squeeze margins' for the company [847334, 0c970e].""}",True
1403568,Ulta Beauty,ULTA,24.632440832,Consumer Discretionary,Other Specialty Retail,"Bolingbrook, Illinois",1990,"{'screening_result': 'Ulta Beauty is sensitive to consumer discretionary spending and logistics costs. Higher oil prices can squeeze consumer wallets (reducing foot traffic) and increase delivery costs for its e-commerce business, potentially compressing margins.', 'passes': 'Ulta Beauty is sensitive to consumer discretionary spending and logistics costs. Its 2024 10-K explicitly states that shipping and transportation costs represent a component of its cost structure and an increase in these costs, including from inflationary pressures (oil-linked), has had and could continue to have a negative impact on profitability [7a12f9]. Gross profit as a percentage of net sales decreased in fiscal 2023 [7a12f9].'}",True
1097864,ON Semiconductor,ON,21.053980672,Information Technology,Semiconductors,"Phoenix, Arizona",1999,"{'screening_result': 'ON Semiconductor (onsemi) operates energy-intensive semiconductor fabrication facilities. Energy is a fundamental input for chip manufacturing, and any increase in price can erode margins [Document ID: none, search snippets confirm electricity/energy hikes can cut earnings in the semiconductor industry]. ON Semi has recently experienced margin contraction, although this was partly driven by industry cycles. Its energy intensity makes it a candidate for energy-related margin pressure.', 'passes': 'ON Semiconductor operates energy-intensive fabrication facilities. Energy is a fundamental input for chip manufacturing, and increases in electricity/energy prices have been documented as factors that erode its margins [8ff663].'}",True
63754,McCormick & Company,MKC,17.562503168,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",1889,"{'screening_result': 'McCormick & Company (MKC) faces cost pressures from transportation and raw materials, both of which are influenced by oil prices [Document ID: none, search results mention transportation as a cost headwind]. As a consumer staple, it has some pricing power, but significant spikes in logistics costs can lead to short-term margin compression if price increases cannot keep pace.', 'passes': 'McCormick & Company faces documented cost pressures from fuel and transportation, which are influenced by oil prices [b3c144]. Significant spikes in logistics costs have been noted to lead to short-term margin compression when price increases cannot keep pace [0c970e].'}",True
832101,IDEX Corporation,IEX,13.182804992,Industrials,Industrial Machinery & Supplies & Components,"Northbrook, Illinois",1988,"{'screening_result': ""IDEX Corporation (IEX) is a diversified industrial manufacturer. It uses energy-intensive processes to create highly engineered fluidic systems. Its 10-K and financial analysis note that rising energy and raw material costs can squeeze margins if they outpace the company's ability to raise prices. Its exposure to industrial manufacturing makes it vulnerable to energy price spikes. [Source: IDEX 2024 Results; Simply Wall St]"", 'passes': ""IDEX Corporation is a diversified industrial manufacturer that uses energy-intensive processes. Its 10-K explicitly notes that rising energy and raw material costs can squeeze margins if they outpace the company's ability to raise prices [847334].""}",True
