cik,company,ticker,market_cap_usd_billion,gics_sector,gics_sub_industry,headquarters,founded,research,passes
789570,MGM Resorts,MGM,9.665717248,Consumer Discretionary,Casinos & Gaming,"Paradise, Nevada",1986,"{'screening_result': 'MGM Resorts (MGM) explicitly states in its 2024 Annual Report that its ""business is particularly sensitive to energy prices and a rise in energy costs"" would negatively impact operations. High oil prices increase utility costs for massive resort properties and impact consumer discretionary spending by increasing the cost of flights and road trips to its destination casinos. Past analyst research also confirms that MGM\'s credit spread and margins exhibit sensitivity to oil price shocks.', 'passes': 'MGM Resorts (MGM) explicitly states in its 2024 Annual Report that its ""business is particularly sensitive to energy prices and a rise in energy costs"" would negatively impact operations. High oil prices increase utility costs for massive resort properties and impact consumer discretionary spending by increasing the cost of flights and road trips to its destination casinos. Past analyst research also confirms that MGM\'s credit spread and margins exhibit sensitivity to oil price shocks.'}",True
91142,A. O. Smith,AOS,9.242947584,Industrials,Building Products,"Milwaukee, Wisconsin",1916,"{'screening_result': 'A. O. Smith is a manufacturing company that identifies energy and freight costs as significant risks that can negatively impact profit margins if costs cannot be fully passed through via pricing increases [Source: https://www.aosmith.com/on/demandware.static/-/Sites-aosmith-Library/default/dw9faf4a3d/pdf/2024-Annual-Report-AOSmith-Corporation-lores.pdf, https://investor.aosmith.com/static-files/ee0bee1e-417b-4be9-baab-2858b6a3187d].', 'passes': 'A. O. Smith is a manufacturing company that identifies energy and freight costs as significant risks that can negatively impact profit margins if costs cannot be fully passed through via pricing increases [Source: https://www.aosmith.com/on/demandware.static/-/Sites-aosmith-Library/default/dw9faf4a3d/pdf/2024-Annual-Report-AOSmith-Corporation-lores.pdf, https://investor.aosmith.com/static-files/ee0bee1e-417b-4be9-baab-2858b6a3187d].'}",True
24545,Molson Coors Beverage Company,TAP,9.195644928,Consumer Staples,Brewers,"Chicago, Illinois","2005 (Molson 1786, Coors 1873)","{'screening_result': 'Molson Coors operates energy-intensive brewing facilities and a heavy distribution network. Higher oil prices increase the cost of energy used in production and fuel for distribution. The company has historically noted that profitability can be impacted by energy and freight price increases that are not fully offset by pricing or cost savings. (Source: Molson Coors 10-K and financial statements).', 'passes': 'Molson Coors operates energy-intensive brewing facilities and a heavy distribution network. Higher oil prices increase the cost of energy used in production and fuel for distribution. The company has historically noted that profitability can be impacted by energy and freight price increases that are not fully offset by pricing or cost savings. (Source: Molson Coors 10-K and financial statements).'}",True
16732,Campbell's Company (The),CPB,8.906995712,Consumer Staples,Packaged Foods & Meats,"Camden, New Jersey",1869,"{'screening_result': 'The Campbell\'s Company (CPB) operates energy-intensive food processing and packaging plants. Higher oil prices drive up the cost of ingredients, packaging materials (plastics and metal), and transportation/logistics. The company has specifically cited ""cost inflation and other supply chain costs"" as reasons for gross profit margin contraction in recent fiscal quarters. Packaged food companies often struggle to pass through rapid cost spikes to retailers immediately.', 'passes': 'The Campbell\'s Company (CPB) operates energy-intensive food processing and packaging plants. Higher oil prices drive up the cost of ingredients, packaging materials (plastics and metal), and transportation/logistics. The company has specifically cited ""cost inflation and other supply chain costs"" as reasons for gross profit margin contraction in recent fiscal quarters. Packaged food companies often struggle to pass through rapid cost spikes to retailers immediately.'}",True
1513761,Norwegian Cruise Line Holdings,NCLH,8.390395904,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami-Dade County, Florida[4]",2011 (1966),"{'screening_result': 'Norwegian Cruise Line Holdings is significantly impacted by fuel costs, which directly affect its operating expenses and margins (Document ID: 9546c5). Fuel price increases (net of hedges) lead to higher expenses and lower earnings, with the company providing specific guidance on how 10% changes in fuel price impact its bottom line.', 'passes': 'Norwegian Cruise Line Holdings is significantly impacted by fuel costs, which directly affect its operating expenses and margins (Document ID: 9546c5). Fuel price increases (net of hedges) lead to higher expenses and lower earnings, with the company providing specific guidance on how 10% changes in fuel price impact its bottom line.'}",True
23217,Conagra Brands,CAG,8.237215232,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois",1919,"{'screening_result': ""Conagra Brands operates in the packaged foods industry, which is highly sensitive to energy and transportation costs. Its 10-K filings specifically cite 'energy, fuel, packaging materials, transportation and logistics' as significant input costs. Higher oil prices directly increase the cost of petroleum-based packaging and freight, which has historically compressed margins when volumes are low or pricing actions lag."", 'passes': ""Conagra Brands operates in the packaged foods industry, which is highly sensitive to energy and transportation costs. Its 10-K filings specifically cite 'energy, fuel, packaging materials, transportation and logistics' as significant input costs. Higher oil prices directly increase the cost of petroleum-based packaging and freight, which has historically compressed margins when volumes are low or pricing actions lag.""}",True
1679273,Lamb Weston,LW,8.228896256,Consumer Staples,Packaged Foods & Meats,"Eagle, Idaho",2016 (1950),"{'screening_result': ""Lamb Weston's operations are highly energy and transportation intensive (processing and shipping frozen potatoes). It has recently reported margin compression due to higher input costs, including edible oils and energy. The company faces competitive pricing pressures that limit its ability to fully pass through these costs, leading to margin shock."", 'passes': ""Lamb Weston's operations are highly energy and transportation intensive (processing and shipping frozen potatoes). It has recently reported margin compression due to higher input costs, including edible oils and energy. The company faces competitive pricing pressures that limit its ability to fully pass through these costs, leading to margin shock.""}",True
1065696,LKQ Corporation,LKQ,7.507815424,Consumer Discretionary,Distributors,"Nashville, Tennessee",1998,"{'screening_result': 'LKQ Corporation relies heavily on a distribution network for automotive parts. High fuel prices have historically increased overhead and distribution expenses, leading to margin pressure as the company cannot always fully pass these costs to customers in competitive markets. Management has explicitly noted that higher fuel costs contributed to overhead increases.', 'passes': 'LKQ Corporation relies heavily on a distribution network for automotive parts. High fuel prices have historically increased overhead and distribution expenses, leading to margin pressure as the company cannot always fully pass these costs to customers in competitive markets. Management has explicitly noted that higher fuel costs contributed to overhead increases.'}",True
2064953,Solstice Advanced Materials,SOLS,7.40463616,Materials,Specialty Chemicals,"Morris Plains, New Jersey",2025,"{'screening_result': 'Solstice Advanced Materials (SOLS) is a specialty chemicals company (spun off from Honeywell). Specialty chemicals manufacturing is energy-intensive and often uses petroleum-derived feedstocks. Rising energy and oil costs are a primary driver of margin pressure in this sector.', 'passes': 'Solstice Advanced Materials (SOLS) is a specialty chemicals company (spun off from Honeywell). Specialty chemicals manufacturing is energy-intensive and often uses petroleum-derived feedstocks. Rising energy and oil costs are a primary driver of margin pressure in this sector.'}",True
851968,Mohawk Industries,MHK,7.11969536,Consumer Discretionary,Home Furnishings,"Calhoun, Georgia",1878,"{'screening_result': 'Mohawk Industries explicitly states in its 2024 10-K [2aafab] that profit margins are compressed during periods of rising oil and natural gas prices. The company uses significant amounts of petroleum-based raw materials (polyester, nylon, polypropylene, resin) and is energy-intensive. It notes that in periods of rising costs, it may be unable to fully pass these increases to customers due to market conditions [2aafab].', 'passes': 'Mohawk Industries explicitly states in its 2024 10-K [2aafab] that profit margins are compressed during periods of rising oil and natural gas prices. The company uses significant amounts of petroleum-based raw materials (polyester, nylon, polypropylene, resin) and is energy-intensive. It notes that in periods of rising costs, it may be unable to fully pass these increases to customers due to market conditions [2aafab].'}",True
1585689,Hilton Worldwide,HLT,66.131779584,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Tysons Corner, Virginia",1919,"{'screening_result': ""Hilton Worldwide (HLT) is a consumer discretionary company in the hotel industry. Rising oil prices typically reduce travel demand as airfares and transportation costs increase, which negatively affects hotel occupancy and pricing power. One source notes that increasing oil prices hit the industry negatively, leading to lower operating margins. However, because Hilton operates an asset-light franchise model, its direct exposure to energy costs is lower than that of asset-heavy peers. It is classified as 'maybe' due to the significant impact of oil prices on its customer base (Criterion 3) despite the franchise structure."", 'passes': 'Hilton Worldwide (HLT) is a large-cap company (~$70B) sensitive to oil prices through the Consumer Discretionary channel (Criterion 3). Rising oil prices increase airfares and transportation costs, which historically reduces travel demand and occupancy, leading to lower operating margins for the hotel industry, as acknowledged in analyst and industry reports [bf8185, 3dcfc8].'}",True
1944048,Kenvue,KVUE,32.355520512,Consumer Staples,Personal Care Products,"Skillman, New Jersey",2022 (Johnson & Johnsonspinoff),"{'screening_result': 'Kenvue (KVUE) manufactures personal care products that rely on petroleum-based resins for packaging and require extensive distribution. High oil prices increase raw material and freight costs. While it has some pricing power, its margins are susceptible to the high cost of oil-linked inputs.', 'passes': 'Kenvue (KVUE) is a large-cap consumer staples company (market cap ~$32B) that manufactures personal care products. Its profit margins are negatively impacted by rising oil prices due to high energy intensity in manufacturing and reliance on petroleum-derived inputs. Specifically, the company uses significant amounts of petroleum-based resins for packaging and faces substantial transportation/freight costs. In its 2023 10-K, Kenvue identifies ""volatility in the price of commodities, including... petroleum-based materials and energy"" as a factor that can ""adversely affect our results of operations and financial condition,"" noting that price increases cannot always be fully passed through to consumers due to competitive pressures. This aligns with historical trends in the consumer staples sector, where peers like Procter & Gamble and Kimberly-Clark have documented margin compression during oil price spikes (e.g., in 2022) due to resin and diesel cost headwinds.'}",True
1116132,"Tapestry, Inc.",TPR,22.617421824,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",2017,"{'screening_result': 'Tapestry, the parent of Coach and Kate Spade, faces similar pressures to Nike regarding logistics and petroleum-based materials. Higher oil prices increase the cost of shipping and synthetic inputs, which can compress margins if the company cannot fully pass these costs to customers during economic softening. (Source: Tapestry 10-K).', 'passes': ""Tapestry (TPR) is a large-cap company (~$22.6B) whose profit margins are negatively impacted by oil-driven freight costs. In fiscal 2022, the company's gross margin fell from 71.0% to 69.6% specifically due to $178.5 million in incremental inbound freight costs recognized within Cost of Sales to maintain product flow amidst supply chain disruptions [b782ae, d58887].""}",True
1043277,C.H. Robinson,CHRW,18.858237952,Industrials,Air Freight & Logistics,"Eden Prairie, Minnesota",1905,"{'screening_result': 'C.H. Robinson operates in air freight and logistics, where fuel costs are a significant factor. While the company uses fuel surcharges to mitigate impact, it acknowledges that its adjusted gross profit margins fluctuate in response to volatile fuel prices (Document ID: 3e3609). This volatility and the difficulty in perfectly passing through costs in all market conditions make it a potential candidate for margin pressure during oil spikes.', 'passes': 'C.H. Robinson (CHRW) is a large-cap logistics company (market cap ~$19B) that meets the criteria for margin compression during oil price spikes. As an asset-light freight broker, the company is highly dependent on transportation costs. In its SEC filings (e.g., 2023 10-K), C.H. Robinson explicitly states that ""changing fuel costs... may have an impact on our adjusted gross profit margin."" The company\'s adjusted gross profit is calculated by subtracting the cost of purchased transportation from total revenues; because fuel surcharges passed to customers often lag the actual costs paid to carriers, rapid oil price increases lead to margin compression. Historical analysis of the 2022 oil spike shows that while total revenue increased due to fuel surcharges, the adjusted gross profit margin percentage often experienced volatility and compression due to these timing lags and the competitive nature of the truckload market.'}",True
728535,J.B. Hunt,JBHT,17.978529792,Industrials,Cargo Ground Transportation,"Lowell, Arkansas",1961,"{'screening_result': 'J.B. Hunt is a transportation company with heavy fuel reliance. While it has fuel surcharges, there is a recognized ""lag"" in these programs that negatively impacts operating income during periods of rising prices. However, the company is often able to manage these costs over time, and the surcharges mitigate the impact. It is a borderline case but often cited as having some margin pressure during rapid spikes. https://investor.jbhunt.com/~/media/Files/J/jb-hunt-ir/financial-reports/financial-statement/2024/Q4.pdf', 'passes': ""J.B. Hunt (JBHT) is a large-cap company (~$18B) that experiences margin compression during rapid oil price spikes. While fuel surcharges are in place, the company explicitly documents a 'lag' in these programs that negatively impacts operating income when fuel costs rise rapidly, as seen in 2021 and 2022 [206005, 3dcfc8]. Financial results for 2022 showed a 75.6% increase in fuel expenses, and although overall annual margins were managed, the 'lag' remains a primary driver of temporary margin compression.""}",True
1564708,News Corp(Class B),NWS,16.170929152,Communication Services,Publishing,"New York City, New York",2013 (News Corporation1980),"{'screening_result': ""News Corp's legacy print segments (newspapers) are energy-intensive due to printing processes and distribution logistics. Higher oil prices increase the cost of newsprint (energy-intensive production) and fuel for delivery. While the company is shifting to digital, its physical newspaper businesses remain sensitive to these input costs. (Source: News Corp 10-K)."", 'passes': 'News Corp (NWS) is a large-cap company (~$16B) with high energy sensitivity in its legacy print segments. Its 2022 Annual Report explicitly states that inflationary pressures, including higher transportation and energy costs, increased the cost to print and distribute its books and newspapers, adversely affecting margins in these segments [a0aab8, 3dcfc8].'}",True
1286681,Domino's,DPZ,14.416069632,Consumer Discretionary,Restaurants,"Ann Arbor, Michigan",1960,"{'screening_result': 'Domino\'s (DPZ) is a delivery-heavy business, but its franchise model shifts much of the direct fuel cost to franchisees and drivers. However, Domino\'s corporate margins are impacted through its supply chain segment, which provides ingredients and equipment to stores. High fuel prices increase the cost of these logistics operations. While the company uses delivery fees to offset these, rapid spikes in gas prices can lead to margin pressure before fees are adjusted. It is a ""maybe"" due to the franchise buffer.', 'passes': ""Domino's (DPZ) is a large-cap company (~$14.4B) that demonstrated specific margin compression in its supply chain segment during the 2022 energy price spike. The supply chain gross margin fell from 10.4% in 2021 to 8.9% in 2022, primarily due to higher delivery costs (fuel) and labor, confirming the negative impact of rising energy costs on corporate logistics margins [ccd200].""}",True
1086222,Akamai Technologies,AKAM,12.491817984,Information Technology,Internet Services & Infrastructure,"Cambridge, Massachusetts",1998,"{'screening_result': 'Akamai Technologies operates a massive global content delivery network (CDN) and cloud platform, making it highly sensitive to energy costs for data centers. Management has explicitly stated in SEC filings (10-K and 10-Q) that rising energy costs, particularly in Europe, have negatively affected operating margins. While Akamai is shifting toward higher-margin security services, the energy-intensive nature of its core compute and delivery infrastructure makes its margins vulnerable to energy price spikes that cannot always be immediately passed through to customers under long-term contracts.', 'passes': 'Akamai Technologies (AKAM) is a large-cap company (~$12.5B) that operates an energy-intensive global content delivery network. Management explicitly stated in its 2022 10-K that rising energy costs, particularly in Europe, negatively affected operating margins. GAAP operating margin fell from 23% in 2021 to 19% in 2022, confirming the historical correlation [d67e67, 556ea6].'}",True
